,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_workers,actual_productivity,quarter_Quarter2,quarter_Quarter3,quarter_Quarter4,quarter_Quarter5,department_finishing ,department_sweing,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,team_2,team_3,team_4,team_5,team_6,team_7,team_8,team_9,team_10,team_11,team_12,no_of_style_change_1,no_of_style_change_2
646,0.8,3.94,1003.0192307692307,960,0,0.0,0,8.0,0.771583333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
647,0.75,18.79,813.0,1560,34,0.0,0,33.0,0.750520115,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
648,0.75,10.05,677.0,3240,45,0.0,0,27.0,0.750027778,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
649,0.7,3.94,1003.0192307692307,1200,0,0.0,0,10.0,0.715766667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
650,0.7,24.26,658.0,6960,0,270.0,45,58.0,0.662270115,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
651,0.6,30.1,486.0,6780,30,0.0,0,57.0,0.600224189,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
652,0.7,30.1,687.0,7500,0,0.0,0,59.0,0.545657673,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
653,0.8,4.3,1003.0192307692307,960,0,0.0,0,8.0,0.447916667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
654,0.7,24.26,652.0,6840,0,300.0,37,57.0,0.365318713,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
655,0.8,22.52,1233.0,6900,113,0.0,0,57.5,1.000018551,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
656,0.7,4.15,1016.198275862069,1440,0,0.0,0,12.0,0.928680556,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
657,0.8,22.52,1388.0,6720,88,0.0,0,56.0,0.9008,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
658,0.8,22.52,1615.0,6780,88,0.0,0,56.5,0.900135693,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,0.8,22.52,1283.0,6720,88,0.0,0,56.0,0.900129762,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
660,0.8,3.94,1016.198275862069,1200,0,0.0,0,10.0,0.893066667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,0.8,4.08,1016.198275862069,1080,0,0.0,0,9.0,0.891555556,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
662,0.8,3.94,1016.198275862069,2160,0,0.0,0,18.0,0.875555556,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
663,0.7,4.15,1016.198275862069,1800,0,0.0,0,15.0,0.840888889,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
664,0.8,15.26,1026.0,2880,63,0.0,0,34.0,0.800355208,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
665,0.8,29.12,909.0,6960,50,0.0,0,58.0,0.799963218,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
666,0.75,18.79,670.0,3960,34,0.0,0,33.0,0.75065101,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
667,0.75,10.05,629.0,3240,45,0.0,0,27.0,0.750027778,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
668,0.7,30.1,754.0,7020,0,0.0,0,58.5,0.700618234,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
669,0.75,2.9,1016.198275862069,960,0,0.0,0,8.0,0.610208333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
670,0.8,3.94,1016.198275862069,960,0,0.0,0,8.0,0.607416667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
671,0.65,30.1,712.0,6780,44,0.0,0,56.5,0.568259587,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
672,0.7,24.26,148.0,6960,0,0.0,0,58.0,0.355534483,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
673,0.7,24.26,154.0,6840,0,0.0,0,57.0,0.353259649,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
674,0.8,3.94,2156.310344827586,2160,0,0.0,0,18.0,1.057962963,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
675,0.8,3.94,2156.310344827586,1200,0,0.0,0,10.0,0.962016667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,0.8,22.52,1127.0,120,88,0.0,0,56.0,0.9008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
677,0.8,22.52,1506.0,3600,70,0.0,0,57.0,0.900509044,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,0.8,22.52,1413.0,360,70,0.0,0,57.0,0.900477825,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
679,0.75,2.9,2156.310344827586,960,0,0.0,0,8.0,0.888125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
680,0.8,15.26,970.0,4080,63,0.0,0,34.0,0.800401961,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
681,0.8,22.52,1271.0,5400,50,0.0,0,57.0,0.800161172,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
682,0.8,29.12,1073.0,6960,50,0.0,0,58.0,0.799963218,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
683,0.7,30.1,767.0,3300,50,0.0,0,57.0,0.790003236,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
684,0.75,10.05,103.0,0,45,0.0,0,54.0,0.750648148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
685,0.35,4.15,2156.310344827586,1800,0,0.0,0,15.0,0.707111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
686,0.7,30.1,773.0,7020,40,0.0,0,58.0,0.700618234,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
687,0.8,3.94,2156.310344827586,960,0,0.0,0,8.0,0.697708333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
688,0.75,18.79,708.0,4080,0,0.0,0,34.0,0.612517157,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
689,0.35,30.1,842.0,6960,0,0.0,0,58.0,0.350301724,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
690,0.35,30.1,901.0,6960,0,0.0,0,58.0,0.350301724,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
691,0.8,4.08,2156.310344827586,1080,0,0.0,0,9.0,0.272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
692,0.8,4.08,1012.4830508474577,1080,0,0.0,0,9.0,1.004888889,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
693,0.8,3.94,1012.4830508474577,2160,0,0.0,0,18.0,0.966759259,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
694,0.8,22.52,1268.0,0,88,0.0,0,56.0,0.90063244,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
695,0.8,22.52,1546.0,0,88,0.0,0,57.0,0.90047076,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,0.8,22.52,813.0,0,88,0.0,0,57.0,0.90047076,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
697,0.8,22.52,1512.0,0,88,0.0,0,57.0,0.899984058,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
698,0.8,3.94,1012.4830508474577,1440,0,0.0,0,12.0,0.853666667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0.8,29.12,1263.0,2160,38,0.0,0,58.0,0.8008,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
700,0.8,15.26,900.0,4080,50,0.0,0,34.0,0.800401961,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
701,0.7,4.15,1012.4830508474577,1800,0,0.0,0,15.0,0.796755556,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
702,0.75,18.79,640.0,2400,0,0.0,0,34.0,0.750797009,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
703,0.8,10.05,13.0,3240,34,0.0,0,54.0,0.750648148,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
704,0.75,30.1,855.0,7020,45,0.0,0,58.0,0.750356125,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
705,0.35,4.15,1012.4830508474577,960,0,0.0,0,8.0,0.703770833,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
706,0.7,30.1,855.0,7020,40,0.0,0,58.0,0.700618234,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
707,0.8,3.94,1012.4830508474577,960,0,0.0,0,8.0,0.6895,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
708,0.75,2.9,1012.4830508474577,960,0,0.0,0,8.0,0.628333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
709,0.5,30.1,1025.0,6960,23,0.0,0,58.0,0.500801724,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
710,0.5,30.1,1061.0,6960,30,0.0,0,58.0,0.393548851,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
711,0.7,4.15,973.7731092436975,1800,0,0.0,0,15.0,1.033155556,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
712,0.8,4.08,973.7731092436975,1080,0,0.0,0,9.0,1.02,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
713,0.8,22.52,1557.0,0,90,0.0,0,57.5,1.000344928,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
714,0.8,22.52,1498.0,0,113,0.0,0,57.0,1.000065789,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
715,0.35,4.15,973.7731092436975,1440,0,0.0,0,12.0,0.994375,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
716,0.8,3.94,973.7731092436975,2160,0,0.0,0,18.0,0.912037037,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
717,0.7,4.15,973.7731092436975,240,0,0.0,0,2.0,0.87,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
718,0.8,22.52,598.0,0,75,0.0,0,56.0,0.850364583,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
719,0.8,18.79,656.0,3480,38,0.0,0,34.0,0.800947475,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
720,0.8,15.26,854.0,4080,50,0.0,0,34.0,0.800401961,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
721,0.8,29.12,609.0,3240,50,0.0,0,58.0,0.800144144,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
722,0.75,30.1,788.0,7380,56,0.0,0,59.5,0.750406233,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
723,0.6,30.1,1069.0,4560,30,0.0,0,58.0,0.714410494,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
724,0.7,30.1,667.0,5940,40,0.0,0,59.5,0.700588406,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
725,0.8,3.94,973.7731092436975,1440,0,0.0,0,12.0,0.618361111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
726,0.6,30.1,829.0,3360,23,0.0,0,58.0,0.600070513,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
727,0.8,3.94,973.7731092436975,960,0,0.0,0,8.0,0.54175,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
728,0.8,22.52,11.0,6840,0,0.0,0,57.0,0.536901754,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
729,0.35,11.41,434.0,3240,0,0.0,0,52.0,0.507903226,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
730,0.8,22.52,1397.0,0,138,0.0,0,57.0,1.100483918,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,0.7,4.15,974.0254237288135,1800,0,0.0,0,15.0,1.096633333,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
732,0.8,22.52,1327.0,0,113,0.0,0,57.5,1.000344928,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
733,0.8,4.08,974.0254237288135,1080,0,0.0,0,9.0,0.838666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
734,0.8,15.26,894.0,4080,50,0.0,0,34.0,0.800401961,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
735,0.35,4.15,974.0254237288135,1440,0,0.0,0,12.0,0.755486111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
736,0.75,30.1,610.0,7080,56,0.0,0,59.0,0.750799435,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
737,0.8,18.79,779.0,3960,0,0.0,0,33.0,0.688017677,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
738,0.8,3.94,974.0254237288135,1440,0,0.0,0,12.0,0.664875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,0.8,3.94,974.0254237288135,960,0,0.0,0,8.0,0.656666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
740,0.7,30.1,419.0,7080,0,0.0,0,59.0,0.637711864,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
741,0.8,3.94,974.0254237288135,2160,0,0.0,0,18.0,0.601944444,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
742,0.7,4.15,974.0254237288135,240,0,0.0,0,2.0,0.58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
743,0.65,30.1,909.0,7080,0,0.0,0,59.0,0.535677966,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
744,0.5,11.41,1039.0,2280,0,0.0,0,55.0,0.50012336,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
745,0.8,29.12,14.0,6960,0,0.0,0,58.0,0.497885057,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
746,0.65,30.1,1193.0,7080,0,0.0,0,59.0,0.463403955,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
747,0.8,22.52,10.0,6000,0,0.0,0,50.0,0.441392,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
748,0.35,30.1,770.0,6960,0,0.0,0,58.0,0.350301724,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
749,0.8,22.52,1416.0,6840,113,0.0,0,57.0,1.000230409,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0.7,4.15,1003.0192307692307,1800,0,0.0,0,15.0,0.929277778,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
751,0.75,4.15,1003.0192307692307,2400,0,0.0,0,20.0,0.902916667,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
752,0.8,4.08,1003.0192307692307,1080,0,0.0,0,9.0,0.800888889,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
753,0.8,15.26,942.0,4080,63,0.0,0,34.0,0.800401961,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
754,0.8,22.52,674.0,3660,63,0.0,0,57.0,0.80037492,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
755,0.8,3.94,1003.0192307692307,1440,0,0.0,0,12.0,0.796208333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,0.75,30.1,481.0,7140,0,0.0,0,59.0,0.750392157,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
757,0.75,30.1,664.0,7140,56,0.0,0,59.0,0.750392157,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
758,0.7,4.15,1003.0192307692307,960,0,0.0,0,8.0,0.725625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
759,0.7,30.1,824.0,5160,0,0.0,0,60.0,0.700206125,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
760,0.7,30.1,957.0,7200,0,0.0,0,60.0,0.602,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
761,0.6,11.41,1039.0,2280,23,0.0,0,55.0,0.600447507,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
762,0.8,18.79,822.0,4080,0,0.0,0,34.0,0.557252451,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
763,0.5,30.1,1261.0,6960,30,0.0,0,58.0,0.500801724,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
764,0.8,2.9,1003.0192307692307,960,0,0.0,0,8.0,0.483333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
765,0.8,3.94,1003.0192307692307,960,0,0.0,0,8.0,0.238041667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766,0.8,3.94,1016.198275862069,960,0,0.0,0,8.0,1.1204375,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,0.8,3.94,1016.198275862069,960,0,0.0,0,8.0,1.108125,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
768,0.8,22.52,1420.0,6840,113,0.0,0,57.0,1.000230409,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,0.8,4.08,1016.198275862069,1080,0,0.0,0,9.0,0.876444444,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
770,0.8,15.26,1120.0,1440,50,0.0,0,34.0,0.800806306,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
771,0.75,4.15,1016.198275862069,240,0,0.0,0,2.0,0.760833333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
772,0.8,30.1,679.0,7140,0,0.0,0,59.5,0.722568627,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
773,0.6,2.9,1016.198275862069,1200,0,0.0,0,10.0,0.715333333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
774,0.7,30.1,881.0,7080,0,0.0,0,59.0,0.700632768,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
775,0.7,30.1,507.0,5880,40,2.0,10,59.0,0.700573099,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
776,0.75,18.79,814.0,4080,0,0.0,0,34.0,0.681598039,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
777,0.65,11.41,700.0,2640,23,0.0,0,53.0,0.650223718,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
778,0.7,4.15,1016.198275862069,960,0,0.0,0,8.0,0.605208333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
779,0.8,2.9,1016.198275862069,960,0,0.0,0,8.0,0.604166667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
780,0.75,30.1,919.0,7140,0,0.0,0,59.5,0.598627451,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
781,0.6,30.1,1361.0,6960,30,0.0,0,58.0,0.475718391,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
782,0.8,22.52,12.0,6900,0,0.0,0,57.5,0.432122899,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
783,0.75,4.15,1016.198275862069,2400,0,0.0,0,20.0,0.287041667,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
784,0.5,18.79,1688.0,5280,0,0.0,0,54.0,0.283054487,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
785,0.8,22.52,1422.0,6840,113,0.0,0,57.0,1.000230409,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,0.8,3.94,2156.310344827586,1200,0,0.0,0,10.0,0.960433333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
787,0.8,4.08,2156.310344827586,1080,0,0.0,0,9.0,0.891555556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
788,0.5,4.15,2156.310344827586,960,0,0.0,0,8.0,0.864583333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
789,0.65,30.1,1263.0,600,63,0.0,0,58.0,0.802243319,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
790,0.8,30.1,461.0,0,0,0.0,0,59.0,0.800980392,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
791,0.8,15.26,1079.0,3720,38,0.0,0,34.0,0.800312375,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
792,0.8,2.9,2156.310344827586,960,0,0.0,0,8.0,0.773333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
793,0.75,18.79,895.0,3960,0,0.0,0,33.0,0.75065101,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
794,0.75,30.1,912.0,7020,0,0.0,0,58.0,0.750356125,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
795,0.75,4.15,2156.310344827586,1800,0,0.0,0,15.0,0.722333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
796,0.7,30.1,784.0,600,30,0.0,0,59.0,0.700459889,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
797,0.75,4.15,2156.310344827586,1200,0,0.0,0,10.0,0.629416667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
798,0.7,30.1,7.0,7080,27,2.0,10,59.0,0.621971751,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
799,0.7,11.41,680.0,2160,30,0.0,0,54.0,0.565972222,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
800,0.6,18.22,1131.0,5280,0,0.0,0,44.0,0.35542803,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
801,0.6,18.79,2103.0,5400,0,0.0,0,54.0,0.329964879,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
802,0.7,4.15,2156.310344827586,1800,0,0.0,0,15.0,0.258,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
803,0.8,22.52,1445.0,6840,113,0.0,0,57.0,1.000230409,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,0.8,3.94,1012.4830508474577,960,0,0.0,0,8.0,0.927541667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
805,0.7,5.13,1012.4830508474577,1200,0,0.0,0,10.0,0.91375,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
806,0.8,5.13,1012.4830508474577,1080,0,0.0,0,9.0,0.9025,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
807,0.8,15.26,1133.0,4080,38,0.0,0,34.0,0.800401961,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
808,0.5,5.13,1012.4830508474577,1800,0,0.0,0,15.0,0.7866,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
